week,location,average_price
17-04-2021,Kolkata,224.79(NS)
17-04-2021,Guwahati,NS(NS)
17-04-2021,Siliguri,211.39(NS)
17-04-2021,Jalpaiguri,NS(NS)
17-04-2021,mjunction,184.14
17-04-2021,Cochin,148.42(130.27)
17-04-2021,Coonoor,114.80(NS)
17-04-2021,Coimbatore,121.71(NS)
10-04-2021,Kolkata,203.98(NS)
10-04-2021,Guwahati,231.33(NS)
10-04-2021,Siliguri,213.18(NS)
10-04-2021,Jalpaiguri,NS(NS)	
10-04-2021,mjunction,211.37
10-04-2021,Cochin,156.52(121.58)
10-04-2021,Coonoor,117.63(NS)
10-04-2021,Coimbatore,125.18(NS)
03-04-2021,Kolkata,NS(NS)
03-04-2021,Guwahati,157.33(NS)
03-04-2021,Siliguri,NS(NS)
03-04-2021,Jalpaiguri,NS(NS)
03-04-2021,mjunction,NS
03-04-2021,Cochin,NS(NS)
03-04-2021,Coonoor,120.10(NS)
03-04-2021,Coimbatore,130.24(NS)
27-03-2021,Kolkata,148.74(NS)
27-03-2021,Guwahati,NS(NS)
27-03-2021,Siliguri,169.16(NS)
27-03-2021,Jalpaiguri,NS(NS)	
27-03-2021,mjunction,NS
27-03-2021,Cochin,163.90(NS)
27-03-2021,Coonoor,123.85(NS)
27-03-2021,Coimbatore,131.52(NS)
20-03-2021,Kolkata,NS(104.29)
20-03-2021,Guwahati,NS(82.62)
20-03-2021,Siliguri,NS(NS)
20-03-2021,Jalpaiguri,NS(NS)
20-03-2021,mjunction,NS
20-03-2021,Cochin,164.98(114.00)
20-03-2021,Coonoor,123.84(82.31)
20-03-2021,Coimbatore,130.11(90.06)
13-03-2021,Kolkata,145.50(90.82)
13-03-2021,Guwahati,149.69(NS)
13-03-2021,Siliguri,NS(NS)
13-03-2021,Jalpaiguri,NS(NS)	
13-03-2021,mjunction,NS
13-03-2021,Cochin,164.78(113.86)
13-03-2021,Coonoor,122.67(80.37)
13-03-2021,Coimbatore,131.55(95.57)
06-03-2021,Kolkata,147.73(101.49)
06-03-2021,Guwahati,NS(86.14)
06-03-2021,Siliguri,NS(91.25)
06-03-2021,Jalpaiguri,NS(NS)	
06-03-2021,mjunction,NS
06-03-2021,Cochin,165.52(116.51)
06-03-2021,Coonoor,121.86(79.65)
06-03-2021,Coimbatore,131.85(91.62)
27-02-2021,Kolkata,157.71(103.45)
27-02-2021,Guwahati,158.58(89.03)
27-02-2021,Siliguri,NS(NS)
27-02-2021,Jalpaiguri,NS(NS)	
27-02-2021,mjunction,NS
27-02-2021,Cochin,166.93(115.54)
27-02-2021,Coonoor,125.61(80.73)
27-02-2021,Coimbatore,138.91(92.45)
20-02-2021,Kolkata,170.57(109.64)
20-02-2021,Guwahati,146.18(86.02)
20-02-2021,Siliguri,150.80(96.62)
20-02-2021,Jalpaiguri,NS(NS)	
20-02-2021,mjunction,147.02
20-02-2021,Cochin,165.59(115.86)
20-02-2021,Coonoor,131.51(79.97)
20-02-2021,Coimbatore,138.47(93.35)
13-02-2021,Kolkata,174.16(111.38)
13-02-2021,Guwahati,148.15(92.23)
13-02-2021,Siliguri,151.70(97.72)
13-02-2021,Jalpaiguri,NS(NS)	
13-02-2021,mjunction,147.27
13-02-2021,Cochin,169.20(116.70)
13-02-2021,Coonoor,133.23(82.20)
13-02-2021,Coimbatore,140.76(92.75)
06-02-2021,Kolkata,174.91(118.72)
06-02-2021,Guwahati,157.00(99.91)
06-02-2021,Siliguri,148.68(100.12)
06-02-2021,Jalpaiguri,NS(NS)	
06-02-2021,mjunction,154.98
06-02-2021,Cochin,166.71(117.27)
06-02-2021,Coonoor,134.11(81.24)
06-02-2021,Coimbatore,141.99(91.69)
30-01-2021,Kolkata,190.21(128.94)
30-01-2021,Guwahati,160.65(106.67)
30-01-2021,Siliguri,152.18(105.55)
30-01-2021,Jalpaiguri,NS(NS)	
30-01-2021,mjunction,136.28
30-01-2021,Cochin,168.49(119.05)
30-01-2021,Coonoor,133.25(82.20)
30-01-2021,Coimbatore,142.15(92.68)
23-01-2021,Kolkata,190.96(130.25)
23-01-2021,Guwahati,165.06(112.20)
23-01-2021,Siliguri,160.07(114.95)
23-01-2021,Jalpaiguri,NS(NS)	
23-01-2021,mjunction,125.10
23-01-2021,Cochin,170.29(117.68)
23-01-2021,Coonoor,133.00(82.85)
23-01-2021,Coimbatore,138.73(95.41)
16-01-2021,Kolkata,190.95(134.41)
16-01-2021,Guwahati,168.51(118.91)
16-01-2021,Siliguri,163.66(120.51)
16-01-2021,Jalpaiguri,NS(NS)	
16-01-2021,mjunction,138.55   
16-01-2021,Cochin,168.48(118.11)
16-01-2021,Coonoor,136.69(83.86)
16-01-2021,Coimbatore,138.93(94.78)
09-01-2021,Kolkata,190.74(143.46)
09-01-2021,Guwahati,168.22(128.25)
09-01-2021,Siliguri,167.6(125.32)
09-01-2021,Jalpaiguri,NS(NS)	
09-01-2021,mjunction,129.87
09-01-2021,Cochin,172.11(117.34)
09-01-2021,Coonoor,135.23(84.47)
09-01-2021,Coimbatore,136.71(94.22)
02-01-2021,Kolkata,195.23(152.40)
02-01-2021,Guwahati,164.42(132.38)
02-01-2021,Siliguri,168.57(133.67)
02-01-2021,Jalpaiguri,NS(NS)
02-01-2021,mjunction,130.40
02-01-2021,Cochin,NS(NS)
02-01-2021,Coonoor,NS(84.25)
02-01-2021,Coimbatore,NS(95.65)
31-12-2022,Kolkata,187.14(190.91)
31-12-2022,Guwahati,156.78(162.54)
31-12-2022,Siliguri,154.78(165.34)
31-12-2022,Jalpaiguri,NS(NS)
31-12-2022,mjunction,123.40(144.13)
31-12-2022,Cochin,NS(NS)
31-12-2022,Coonoor,112.93(NS)
31-12-2022,Coimbatore,NS(NS)
24-12-2022,Kolkata,193.25(195.83)
24-12-2022,Guwahati,161.45(167.79)
24-12-2022,Siliguri,158.95(172.21)
24-12-2022,Jalpaiguri,NS(NS)
24-12-2022,mjunction,154.89(158.49)
24-12-2022,Cochin,144.23(138.78)
24-12-2022,Coonoor,112.09(94.75)
24-12-2022,Coimbatore,119.68(111.01)
17-12-2022,Kolkata,196.84(194.32)
17-12-2022,Guwahati,163.65(173.40)
17-12-2022,Siliguri,166.57(178.90)
17-12-2022,Jalpaiguri,NS(NS)
17-12-2022,mjunction,131.39(160.55)
17-12-2022,Cochin,142.62(133.93)
17-12-2022,Coonoor,110.67(94.79)
17-12-2022,Coimbatore,118.17(106.72)
10-12-2022,Kolkata,206.80(205.41)
10-12-2022,Guwahati,173.77(178.38)
10-12-2022,Siliguri,172.28(179.26)
10-12-2022,Jalpaiguri,NS(NS)
10-12-2022,mjunction,153.94(143.40)
10-12-2022,Cochin,143.61(129.34)
10-12-2022,Coonoor,108.74(98.29)
10-12-2022,Coimbatore,113.46(106.23)
03-12-2022,Kolkata,214.85(209.99)
03-12-2022,Guwahati,177.42(180.89)
03-12-2022,Siliguri,169.76(169.49)
03-12-2022,Jalpaiguri,NS(NS)
03-12-2022,mjunction,141.25(136.55)
03-12-2022,Cochin,148.87(129.40)
03-12-2022,Coonoor,110.86(98.15)
03-12-2022,Coimbatore,116.51(99.51)
26-11-2022,Kolkata,226.37(223.21)
26-11-2022,Guwahati,182.58(182.19)
26-11-2022,Siliguri,167.87(170.54)
26-11-2022,Jalpaiguri,NS(NS)
26-11-2022,mjunction,161.43(148.79)
26-11-2022,Cochin,149.26(130.64)
26-11-2022,Coonoor,113.10(96.73)
26-11-2022,Coimbatore,121.55(100.71)
19-11-2022,Kolkata,233.17(221.53)
19-11-2022,Guwahati,185.53(183.41)
19-11-2022,Siliguri,170.99(180.46)
19-11-2022,Jalpaiguri,NS(NS)
19-11-2022,mjunction,NS(131.28)
19-11-2022,Cochin,154.09(130.71)
19-11-2022,Coonoor,115.71(92.81)
19-11-2022,Coimbatore,122.27(98.44)
12-11-2022,Kolkata,239.65(209.18)
12-11-2022,Guwahati,190.10(184.73)
12-11-2022,Siliguri,172.92(186.85)
12-11-2022,Jalpaiguri,NS(NS)
12-11-2022,mjunction,147.10(138.88)
12-11-2022,Cochin,151.11(128.28)
12-11-2022,Coonoor,115.53(90.32)
12-11-2022,Coimbatore,123.50(93.10)
05-11-2022,Kolkata,232.59(212.39)
05-11-2022,Guwahati,196.10(185.91)
05-11-2022,Siliguri,179.15(190.14)
05-11-2022,Jalpaiguri,NS(NS)
05-11-2022,mjunction,NS(145.62)
05-11-2022,Cochin,147.21(128.36)
05-11-2022,Coonoor,112.72(88.77)
05-11-2022,Coimbatore,118.28(NS)
29-10-2022,Kolkata,250.78(207.96)
29-10-2022,Guwahati,196.93(177.68)
29-10-2022,Siliguri,184.07(176.53)
29-10-2022,Jalpaiguri,NS(NS)
29-10-2022,mjunction,158.58(140.03)
29-10-2022,Cochin,145.67(130.81)
29-10-2022,Coonoor,107.51(86.76)
29-10-2022,Coimbatore,NS(91.58)
22-10-2022,Kolkata,233.65(217.22)
22-10-2022,Guwahati,204.87(175.53)
22-10-2022,Siliguri,185.36(175.62)
22-10-2022,Jalpaiguri,NS(NS)
22-10-2022,mjunction,120.93(NS)
22-10-2022,Cochin,141.32(128.55)
22-10-2022,Coonoor,103.33(84.09)
22-10-2022,Coimbatore,111.69(92.03)
15-10-2022,Kolkata,234.32(NS)
15-10-2022,Guwahati,203.09(NS)
15-10-2022,Siliguri,181.29(NS)
15-10-2022,Jalpaiguri,NS(NS)
15-10-2022,mjunction,157.05(149.51)
15-10-2022,Cochin,142.12(124.14)
15-10-2022,Coonoor,99.64(86.09)
15-10-2022,Coimbatore,115.21(90.17)
08-10-2022,Kolkata,NS(217.03)
08-10-2022,Guwahati,NS(173.90)
08-10-2022,Siliguri,NS(153.22)
08-10-2022,Jalpaiguri,NS(NS)
08-10-2022,mjunction,NS(147.83)
08-10-2022,Cochin,143.89(124.43)
08-10-2022,Coonoor,98.46(87.61)
08-10-2022,Coimbatore,114.23(90.39)
01-10-2022,Kolkata,232.10(220.10)
01-10-2022,Guwahati,192.11(178.72)
01-10-2022,Siliguri,175.35(161.56)
01-10-2022,Jalpaiguri,NS(NS)
01-10-2022,mjunction,177.17(116.82)
01-10-2022,Cochin,150.21(126.37)
01-10-2022,Coonoor,101.15(90.12)
01-10-2022,Coimbatore,113.56(95.79)
24-09-2022,Kolkata,235.30(223.11)
24-09-2022,Guwahati,196.80(177.37)
24-09-2022,Siliguri,169.95(161.88)
24-09-2022,Jalpaiguri,NS(NS)
24-09-2022,mjunction,157.96(142.91)
24-09-2022,Cochin,149.65(126.38)
24-09-2022,Coonoor,99.87(92.45)
24-09-2022,Coimbatore,116.51(96.17)
17-09-2022,Kolkata,246.81(216.13)
17-09-2022,Guwahati,203.84(179.12)
17-09-2022,Siliguri,173.07(164.62)
17-09-2022,Jalpaiguri,NS(NS)
17-09-2022,mjunction,183.01(152.84)
17-09-2022,Cochin,152.19(126.95)
17-09-2022,Coonoor,97.93(94.06)
17-09-2022,Coimbatore,119.88(96.36)
10-09-2022,Kolkata,259.99(218.92)
10-09-2022,Guwahati,214.21(176.46)
10-09-2022,Siliguri,182.92(168.68)
10-09-2022,Jalpaiguri,NS(NS)
10-09-2022,mjunction,164.28(147.89)
10-09-2022,Cochin,NS(123.30)
10-09-2022,Coonoor,98.70(93.79)
10-09-2022,Coimbatore,110.94(97.80)
03-09-2022,Kolkata,270.04(220.59)
03-09-2022,Guwahati,218.88(173.38)
03-09-2022,Siliguri,185.75(169.57)
03-09-2022,Jalpaiguri,NS(NS)
03-09-2022,mjunction,168.06(143.74)
03-09-2022,Cochin,156.25(127.86)
03-09-2022,Coonoor,96.95(94.93)
03-09-2022,Coimbatore,107.73(98.57)
27-08-2022,Kolkata,275.09(219.09)
27-08-2022,Guwahati,214.77(171.89)
27-08-2022,Siliguri,182.06(173.78)
27-08-2022,Jalpaiguri,NS(NS)
27-08-2022,mjunction,173.79(135.57)
27-08-2022,Cochin,149.65(128.27)
27-08-2022,Coonoor,95.88(92.99)
27-08-2022,Coimbatore,105.73(102.11)
20-08-2022,Kolkata,280.24(227.99)
20-08-2022,Guwahati,213.44(174.17)
20-08-2022,Siliguri,181.52(169.84)
20-08-2022,Jalpaiguri,NS(NS)
20-08-2022,mjunction,167.22(148.44)
20-08-2022,Cochin,152.98(NS)
20-08-2022,Coonoor,91.17(91.57)
20-08-2022,Coimbatore,102.15(102.54)
13-08-2022,Kolkata,283.84(220.66)
13-08-2022,Guwahati,214.56(174.60)
13-08-2022,Siliguri,187.41(169.29)
13-08-2022,Jalpaiguri,NS(NS)
13-08-2022,mjunction,169.27(148.41)
13-08-2022,Cochin,148.18(124.71)
13-08-2022,Coonoor,87.93(90.36)
13-08-2022,Coimbatore,100.79(102.23)
06-08-2022,Kolkata,286.87(221.64)
06-08-2022,Guwahati,212.30(176.55)
06-08-2022,Siliguri,188.79(178.66)
06-08-2022,Jalpaiguri,NS(NS)
06-08-2022,mjunction,170.81(145.00)
06-08-2022,Cochin,141.83(124.67)
06-08-2022,Coonoor,87.25(90.43)
06-08-2022,Coimbatore,103.05(101.09)
30-07-2022,Kolkata,285.93(224.17)
30-07-2022,Guwahati,217.27(181.74)
30-07-2022,Siliguri,188.67(177.25)
30-07-2022,Jalpaiguri,NS(NS)
30-07-2022,mjunction,162.72(193.62)
30-07-2022,Cochin,142.74(124.42)
30-07-2022,Coonoor,87.92(92.96)
30-07-2022,Coimbatore,101.83(102.32)
23-07-2022,Kolkata,278.57(228.85)
23-07-2022,Guwahati,208.80(184.85)
23-07-2022,Siliguri,181.92(185.05)
23-07-2022,Jalpaiguri,NS(NS)
23-07-2022,mjunction,209.20(152.80)
23-07-2022,Cochin,146.59(123.88)
23-07-2022,Coonoor,84.07(91.60)
23-07-2022,Coimbatore,98.36(103.82)
16-07-2022,Kolkata,276.29(237.55)
16-07-2022,Guwahati,207.34(196.28)
16-07-2022,Siliguri,180.06(181.51)
16-07-2022,Jalpaiguri,NS(NS)
16-07-2022,mjunction,177.94(174.92)
16-07-2022,Cochin,145.54(124.65)
16-07-2022,Coonoor,78.01(92.05)
16-07-2022,Coimbatore,96.50(103.16)
09-07-2022,Kolkata,284.00(242.19)
09-07-2022,Guwahati,210.28(207.64)
09-07-2022,Siliguri,187.17(181.19)
09-07-2022,Jalpaiguri,NS(NS)
09-07-2022,mjunction,188.64(178.29)
09-07-2022,Cochin,143.79(126.34)
09-07-2022,Coonoor,77.56(93.81)
09-07-2022,Coimbatore,95.53(110.32)
02-07-2022,Kolkata,291.61(261.60)
02-07-2022,Guwahati,214.97(227.35)
02-07-2022,Siliguri,198.41(192.22)
02-07-2022,Jalpaiguri,NS(NS)
02-07-2022,mjunction,163.33(206.35)
02-07-2022,Cochin,138.79(131.30)
02-07-2022,Coonoor,77.60(95.88)
02-07-2022,Coimbatore,95.92(111.64)
25-06-2022,Kolkata,288.10(255.38)
25-06-2022,Guwahati,215.25(232.34)
25-06-2022,Siliguri,203.85(203.59)
25-06-2022,Jalpaiguri,NS(NS)
25-06-2022,mjunction,298.67(241.99)
25-06-2022,Cochin,136.83(132.10)
25-06-2022,Coonoor,93.14(95.70)
25-06-2022,Coimbatore,95.94(112.37)
18-06-2022,Kolkata,280.56(251.80)
18-06-2022,Guwahati,216.46(235.06)
18-06-2022,Siliguri,207.27(214.41)
18-06-2022,Jalpaiguri,NS(NS)
18-06-2022,mjunction,185.91(200.31)
18-06-2022,Cochin,131.01(131.70)
18-06-2022,Coonoor,78.25(98.75)
18-06-2022,Coimbatore,99.32(112.06)
11-06-2022,Kolkata,237.97(235.30)
11-06-2022,Guwahati,201.06(234.03)
11-06-2022,Siliguri,202.03(221.68)
11-06-2022,Jalpaiguri,NS(NS)
11-06-2022,mjunction,192.20(216.31)
11-06-2022,Cochin,130.80(135.86)
11-06-2022,Coonoor,82.10(111.86)
11-06-2022,Coimbatore,97.05(117.11)
04-06-2022,Kolkata,215.66(240.96)
04-06-2022,Guwahati,184.72(226.91)
04-06-2022,Siliguri,191.63(217.32)
04-06-2022,Jalpaiguri,NS(NS)
04-06-2022,mjunction,232.37(205.50)
04-06-2022,Cochin,133.84(141.77)
04-06-2022,Coonoor,86.67(117.03)
04-06-2022,Coimbatore,97.84(124.56)
28-05-2022,Kolkata,209.88(NS)
28-05-2022,Guwahati,176.69(223.36)
28-05-2022,Siliguri,180.78(211.23)
28-05-2022,Jalpaiguri,NS(NS)
28-05-2022,mjunction,152.05(203.38)
28-05-2022,Cochin,134.47(144.45)
28-05-2022,Coonoor,87.35(NS)
28-05-2022,Coimbatore,97.29(NS)
21-05-2022,Kolkata,219.48(235.47)
21-05-2022,Guwahati,179.25(218.16)
21-05-2022,Siliguri,174.14(207.44)
21-05-2022,Jalpaiguri,NS(NS)
21-05-2022,mjunction,153.00(187.59)
21-05-2022,Cochin,136.27(156.25)
21-05-2022,Coonoor,87.56(122.79)
21-05-2022,Coimbatore,102.04(132.80)
14-05-2022,Kolkata,218.60(228.46)
14-05-2022,Guwahati,184.92(211.75)
14-05-2022,Siliguri,175.92(203.21)
14-05-2022,Jalpaiguri,NS(NS)
14-05-2022,mjunction,172.29(187.99)
14-05-2022,Cochin,137.00(144.74)
14-05-2022,Coonoor,89.01(125.86)
14-05-2022,Coimbatore,101.64(125.52)
07-05-2022,Kolkata,238.97(231.55)
07-05-2022,Guwahati,196.65(204.45)
07-05-2022,Siliguri,184.57(198.30)
07-05-2022,Jalpaiguri,NS(NS)
07-05-2022,mjunction,159.74(179.12)
07-05-2022,Cochin,139.57(137.51)
07-05-2022,Coonoor,90.76(121.53)
07-05-2022,Coimbatore,101.87(122.24)
30-04-2022,Kolkata,258.20(223.69)
30-04-2022,Guwahati,216.99(198.18)
30-04-2022,Siliguri,203.41(198.32)
30-04-2022,Jalpaiguri,NS(NS)
30-04-2022,mjunction,198.70(167.87)
30-04-2022,Cochin,138.47(135.30)
30-04-2022,Coonoor,92.48(117.49)
30-04-2022,Coimbatore,102.35(119.36)
23-04-2022,Kolkata,261.00(226.63)
23-04-2022,Guwahati,252.34(199.46)
23-04-2022,Siliguri,229.12(209.78)
23-04-2022,Jalpaiguri,NS(NS)
23-04-2022,mjunction,186.66(185.53)
23-04-2022,Cochin,139.27(138.18)
23-04-2022,Coonoor,92.52(114.53)
23-04-2022,Coimbatore,103.46(122.79)
16-04-2022,Kolkata,235.68(224.79)
16-04-2022,Guwahati,277.12(NS)
16-04-2022,Siliguri,227.47(211.39)
16-04-2022,Jalpaiguri,NS(NS)
16-04-2022,mjunction,199.62(184.14)
16-04-2022,Cochin,NS(148.42)
16-04-2022,Coonoor,92.95(114.80)
16-04-2022,Coimbatore,97.74(121.71)
09-04-2022,Kolkata,213.17(203.98)
09-04-2022,Guwahati,250.50(231.33)
09-04-2022,Siliguri,265.10(213.18)
09-04-2022,Jalpaiguri,NS(NS)
09-04-2022,mjunction,NS(211.37)
09-04-2022,Cochin,135.35(156.52)
09-04-2022,Coonoor,92.20(117.63)
09-04-2022,Coimbatore,99.92(125.18)
02-04-2022,Kolkata,NS(NS)
02-04-2022,Guwahati,127.74(157.33)
02-04-2022,Siliguri,178.71(NS)
02-04-2022,Jalpaiguri,NS(NS)
02-04-2022,mjunction,NS(NS)
02-04-2022,Cochin,139.52(NS)
02-04-2022,Coonoor,91.26(120.10)
02-04-2022,Coimbatore,97.40(130.24)
26-03-2022,Kolkata,149.09(148.74)
26-03-2022,Guwahati,NS(NS)
26-03-2022,Siliguri,NS(169.16)
26-03-2022,Jalpaiguri,NS(NS)
26-03-2022,mjunction,NS(NS)
26-03-2022,Cochin,136.13(163.90)
26-03-2022,Coonoor,91.57(123.85)
26-03-2022,Coimbatore,98.84(131.52)
19-03-2022,Kolkata,NS(NS)
19-03-2022,Guwahati,NS(NS)
19-03-2022,Siliguri,NS(NS)
19-03-2022,Jalpaiguri,NS(NS)
19-03-2022,mjunction,NS(NS)
19-03-2022,Cochin,134.95(164.98)
19-03-2022,Coonoor,90.07(123.84)
19-03-2022,Coimbatore,99.40(130.11)
12-03-2022,Kolkata,NS(145.50)
12-03-2022,Guwahati,NS(149.69)
12-03-2022,Siliguri,NS(NS)
12-03-2022,Jalpaiguri,NS(NS)
12-03-2022,mjunction,100.59(NS)
12-03-2022,Cochin,137.25(164.78)
12-03-2022,Coonoor,93.49(122.67)
12-03-2022,Coimbatore,102.00(131.55)
05-03-2022,Kolkata,NS(147.73)
05-03-2022,Guwahati,130.19(NS)
05-03-2022,Siliguri,NS(NS)
05-03-2022,Jalpaiguri,NS(NS)
05-03-2022,mjunction,NS(NS)
05-03-2022,Cochin,139.13(165.52)
05-03-2022,Coonoor,98.57(121.86)
05-03-2022,Coimbatore,103.74(131.85)
26-02-2022,Kolkata,145.09(157.71)
26-02-2022,Guwahati,NS(158.58)
26-02-2022,Siliguri,121.50(NS)
26-02-2022,Jalpaiguri,NS(NS)
26-02-2022,mjunction,109.58(NS)
26-02-2022,Cochin,140.95(166.93)
26-02-2022,Coonoor,101.83(125.61)
26-02-2022,Coimbatore,107.92(138.91)
19-02-2022,Kolkata,NS(170.57)
19-02-2022,Guwahati,134.22(146.18)
19-02-2022,Siliguri,NS(150.80)
19-02-2022,Jalpaiguri,NS(NS)	
19-02-2022,mjunction,NS(147.02)
19-02-2022,Cochin,144.05(165.59)
19-02-2022,Coonoor,103.51(131.51)
19-02-2022,Coimbatore,111.29(138.47)
12-02-2022,Kolkata,148.76(174.16)
12-02-2022,Guwahati,140.54(148.15)
12-02-2022,Siliguri,NS(151.70)
12-02-2022,Jalpaiguri,NS(NS)	
12-02-2022,mjunction,NS(147.27)
12-02-2022,Cochin,143.34(169.20)
12-02-2022,Coonoor,104.49(133.23)
12-02-2022,Coimbatore,111.99(140.76)
05-02-2022,Kolkata,161.68(174.91)
05-02-2022,Guwahati,146.54(157.00)
05-02-2022,Siliguri,129.89(148.68)
05-02-2022,Jalpaiguri,NS(NS)	
05-02-2022,mjunction,120.42(154.98)
05-02-2022,Cochin,142.33(166.71)
05-02-2022,Coonoor,103.16(134.11)
05-02-2022,Coimbatore,112.97(141.99)
29-01-2022,Kolkata,NS(190.21)
29-01-2022,Guwahati,146.93(160.65)
29-01-2022,Siliguri,139.98(152.18)
29-01-2022,Jalpaiguri,NS(NS)	
29-01-2022,mjunction,127.18(136.28)
29-01-2022,Cochin,143.51(168.49)
29-01-2022,Coonoor,104.40(133.25)
29-01-2022,Coimbatore,110.06(142.15)
22-01-2022,Kolkata,166.25(190.96)
22-01-2022,Guwahati,148.30(165.06)
22-01-2022,Siliguri,146.52(160.07)
22-01-2022,Jalpaiguri,NS(NS)	
22-01-2022,mjunction,120.57(125.10)
22-01-2022,Cochin,145.50(170.29)
22-01-2022,Coonoor,100.89(133.00)
22-01-2022,Coimbatore,108.97(138.73)
15-01-2022,Kolkata,175.91(190.95)
15-01-2022,Guwahati,151.52(168.51)
15-01-2022,Siliguri,152.10(163.66)
15-01-2022,Jalpaiguri,NS(NS)	
15-01-2022,mjunction,129.16(138.55)
15-01-2022,Cochin,142.98(168.48)
15-01-2022,Coonoor,98.71(136.69)
15-01-2022,Coimbatore,112.49(138.93)
08-01-2022,Kolkata,181.21(190.74)
08-01-2022,Guwahati,154.38(168.22)
08-01-2022,Siliguri,155.39(167.60)
08-01-2022,Jalpaiguri,NS(NS)
08-01-2022,mjunction,126.04(129.87)
08-01-2022,Cochin,142.14(172.11)
08-01-2022,Coonoor,97.19(135.23)
08-01-2022,Coimbatore,112.37(136.71)
01-01-2022,Kolkata,190.91(195.23)
01-01-2022,Guwahati,162.54(164.42)
01-01-2022,Siliguri,165.34(168.57)
01-01-2022,Jalpaiguri,NS(NS)	
01-01-2022,mjunction,144.13(130.40)
01-01-2022,Cochin,NS(NS)
01-01-2022,Coonoor,NS(NS)
01-01-2022,Coimbatore,NS(NS)
08-07-2023,Kolkata,235.48(284)
08-07-2023,Guwahati,215.75(210.28)
08-07-2023,Siliguri,182.15(187.17)
08-07-2023,Jalpaiguri,NS(NS)
08-07-2023,mjunction,167.51(188.64)
08-07-2023,Cochin,132.53(143.79)
08-07-2023,Coonoor,93.53(77.56)
08-07-2023,Coimbatore,105.79(95.53)
01-07-2023,Kolkata,237.77(291.61)
01-07-2023,Guwahati,214.07(214.97)
01-07-2023,Siliguri,187.14(198.41)
01-07-2023,Jalpaiguri,NS(NS)
01-07-2023,mjunction,152.62(163.33)
01-07-2023,Cochin,135.64(138.79)
01-07-2023,Coonoor,95.69(77.6)
01-07-2023,Coimbatore,106.82(95.92)
24-06-2023,Kolkata,235.24(288.1)
24-06-2023,Guwahati,213.43(215.25)
24-06-2023,Siliguri,186.53(203.85)
24-06-2023,Jalpaiguri,NS(NS)
24-06-2023,mjunction,188.74(298.67)
24-06-2023,Cochin,133.51(136.83)
24-06-2023,Coonoor,98.00(93.14)
24-06-2023,Coimbatore,106.54(95.94)
17-06-2023,Kolkata,236.57(280.56)
17-06-2023,Guwahati,217.3(216.46)
17-06-2023,Siliguri,180.94(207.27)
17-06-2023,Jalpaiguri,NS(NS)
17-06-2023,mjunction,142.35(185.91)
17-06-2023,Cochin,134.23(131.01)
17-06-2023,Coonoor,97.45(78.25)
17-06-2023,Coimbatore,106.67(99.32)
10-06-2023,Kolkata,227(237.97)
10-06-2023,Guwahati,215.7(201.06)
10-06-2023,Siliguri,180.21(202.03)
10-06-2023,Jalpaiguri,NS(NS)
10-06-2023,mjunction,162.86(192.2)
10-06-2023,Cochin,136.87(130.8)
10-06-2023,Coonoor,97.37(82.10)
10-06-2023,Coimbatore,107.61(97.05)
03-06-2023,Kolkata,210.22(215.66)
03-06-2023,Guwahati,206.43(184.72)
03-06-2023,Siliguri,179.91(191.63)
03-06-2023,Jalpaiguri,NS(NS)
03-06-2023,mjunction,152.34(232.37)
03-06-2023,Cochin,137.33(133.84)
03-06-2023,Coonoor,94.72(86.67)
03-06-2023,Coimbatore,106.05(97.84)
27-05-2023,Kolkata,200.46(209.88)
27-05-2023,Guwahati,193.03(176.69)
27-05-2023,Siliguri,182.67(180.78)
27-05-2023,Jalpaiguri,NS(NS)
27-05-2023,mjunction,172.86(152.05)
27-05-2023,Cochin,138.44(134.47)
27-05-2023,Coonoor,96.8(87.35)
27-05-2023,Coimbatore,110.5(97.29)
20-05-2023,Kolkata,196.92(219.48)
20-05-2023,Guwahati,183.68(179.25)
20-05-2023,Siliguri,182.7(174.14)
20-05-2023,Jalpaiguri,NS(NS)
20-05-2023,mjunction,164.4(153)
20-05-2023,Cochin,140.96(136.27)
20-05-2023,Coonoor,101.52(87.56)
20-05-2023,Coimbatore,111.44(102.04)
13-05-2023,Kolkata,207.04(218.6)
13-05-2023,Guwahati,191.25(184.92)
13-05-2023,Siliguri,181.91(175.92)
13-05-2023,Jalpaiguri,NS(NS)
13-05-2023,mjunction,158.89(172.29)
13-05-2023,Cochin,144.98(137.00)
13-05-2023,Coonoor,104.92(89.01)
13-05-2023,Coimbatore,116.9(101.64)
06-05-2023,Kolkata,209.78(238.97)
06-05-2023,Guwahati,193.83(196.65)
06-05-2023,Siliguri,175.95(184.57)
06-05-2023,Jalpaiguri,NS(NS)
06-05-2023,mjunction,160.77(159.74)
06-05-2023,Cochin,147.28(139.57)
06-05-2023,Coonoor,109.27(90.76)
06-05-2023,Coimbatore,118.68(101.87)
29-04-2023,Kolkata,220.28(258.2)
29-04-2023,Guwahati,201.53(216.99)
29-04-2023,Siliguri,176.79(203.41)
29-04-2023,Jalpaiguri,NS(NS)
29-04-2023,mjunction,201.24(198.7)
29-04-2023,Cochin,145.85(138.47)
29-04-2023,Coonoor,110.81(92.48)
29-04-2023,Coimbatore,121.44(102.35)
22-04-2023,Kolkata,223.66(261.00)
22-04-2023,Guwahati,214.50(252.32)
22-04-2023,Siliguri,182.95(229.12)
22-04-2023,Jalpaiguri,NS(NS)
